#URSI, topside IRI-corr, F2 storm model on
# Year, nday, UT, Lon, Lat, TEC(TECU), NmF2 (10^12 m-3)
2017 219 10.0  -20.0   70.0   6.36  0.223393
2017 219 10.0  -15.0   70.0   6.52  0.228974
2017 219 10.0  -10.0   70.0   6.83  0.234226
2017 219 10.0   -5.0   70.0   6.97  0.239099
2017 219 10.0    0.0   70.0   7.09  0.243538
2017 219 10.0    5.0   70.0   7.20  0.247488
2017 219 10.0   10.0   70.0   7.29  0.250898
2017 219 10.0   15.0   70.0   7.36  0.253716
2017 219 10.0   20.0   70.0   7.42  0.255908
2017 219 10.0   25.0   70.0   7.46  0.257446
2017 219 10.0   30.0   70.0   7.49  0.258333
2017 219 10.0   35.0   70.0   7.49  0.258590
2017 219 10.0   40.0   70.0   7.48  0.258262
2017 219 10.0   45.0   70.0   7.46  0.257420
2017 219 10.0   50.0   70.0   7.43  0.256153
2017 219 10.0   55.0   70.0   7.39  0.254565
2017 219 10.0   60.0   70.0   7.23  0.252764
2017 219 10.0   65.0   70.0   7.18  0.250855
2017 219 10.0   70.0   70.0   7.13  0.248933
2017 219 10.0   75.0   70.0   7.08  0.247075
2017 219 10.0   80.0   70.0   7.03  0.245339
2017 219 10.0   85.0   70.0   6.98  0.243749
2017 219 10.0   90.0   70.0   6.94  0.242309
2017 219 10.0   95.0   70.0   6.89  0.240994
2017 219 10.0  100.0   70.0   6.84  0.239754
2017 219 10.0  105.0   70.0   6.79  0.238524
2017 219 10.0  110.0   70.0   6.73  0.237219
2017 219 10.0  115.0   70.0   6.67  0.235746
2017 219 10.0  120.0   70.0   6.59  0.234013
2017 219 10.0  125.0   70.0   6.50  0.231925
2017 219 10.0  130.0   70.0   6.40  0.229406
2017 219 10.0  135.0   70.0   6.28  0.226398
2017 219 10.0  140.0   70.0   6.15  0.222860
2017 219 10.0  145.0   70.0   6.01  0.218778
2017 219 10.0  150.0   70.0   5.85  0.214162
2017 219 10.0  155.0   70.0   5.68  0.209044
2017 219 10.0  160.0   70.0   5.51  0.203478
2017 219 10.0  165.0   70.0   5.33  0.197536
2017 219 10.0  170.0   70.0   5.15  0.191301
2017 219 10.0  175.0   70.0   4.97  0.184872
2017 219 10.0  180.0   70.0   4.80  0.178348
2017 219 10.0 -175.0   67.5   4.64  0.174963
2017 219 10.0 -170.0   67.5   4.45  0.167129
2017 219 10.0 -165.0   67.5   4.26  0.159468
2017 219 10.0 -160.0   67.5   4.08  0.152122
2017 219 10.0 -155.0   67.5   3.91  0.145226
2017 219 10.0 -150.0   67.5   3.77  0.138909
2017 219 10.0 -145.0   67.5   3.64  0.133286
2017 219 10.0 -140.0   67.5   3.53  0.128457
2017 219 10.0 -135.0   67.5   3.44  0.124500
2017 219 10.0 -130.0   67.5   3.38  0.121474
2017 219 10.0 -125.0   67.5   3.34  0.119417
2017 219 10.0 -120.0   67.5   3.33  0.118340
2017 219 10.0 -115.0   67.5   3.34  0.118238
2017 219 10.0 -110.0   67.5   3.39  0.119079
2017 219 10.0 -105.0   67.5   3.45  0.120809
2017 219 10.0 -100.0   67.5   3.54  0.123359
2017 219 10.0  -95.0   67.5   3.65  0.126650
2017 219 10.0  -90.0   67.5   3.78  0.130616
2017 219 10.0  -85.0   67.5   3.92  0.135207
2017 219 10.0  -80.0   67.5   4.07  0.140393
2017 219 10.0  -75.0   67.5   4.23  0.146146
2017 219 10.0  -70.0   67.5   4.40  0.152430
2017 219 10.0  -65.0   67.5   4.59  0.159188
2017 219 10.0  -60.0   67.5   4.78  0.166350
2017 219 10.0  -55.0   67.5   4.98  0.173823
2017 219 10.0  -50.0   67.5   5.18  0.181504
2017 219 10.0  -45.0   67.5   5.39  0.189289
2017 219 10.0  -40.0   67.5   5.59  0.197074
2017 219 10.0  -35.0   67.5   5.80  0.204766
2017 219 10.0  -30.0   67.5   6.00  0.212284
2017 219 10.0  -25.0   67.5   6.20  0.219564
2017 219 10.0  -20.0   67.5   6.39  0.226544
2017 219 10.0  -15.0   67.5   6.58  0.233177
2017 219 10.0  -10.0   67.5   6.91  0.239410
2017 219 10.0   -5.0   67.5   7.07  0.245187
2017 219 10.0    0.0   67.5   7.21  0.250444
2017 219 10.0    5.0   67.5   7.33  0.255110
2017 219 10.0   10.0   67.5   7.44  0.259113
2017 219 10.0   15.0   67.5   7.52  0.262382
2017 219 10.0   20.0   67.5   7.59  0.264860
2017 219 10.0   25.0   67.5   7.63  0.266512
2017 219 10.0   30.0   67.5   7.65  0.267327
2017 219 10.0   35.0   67.5   7.66  0.267336
2017 219 10.0   40.0   67.5   7.64  0.266601
2017 219 10.0   45.0   67.5   7.61  0.265222
2017 219 10.0   50.0   67.5   7.56  0.263331
2017 219 10.0   55.0   67.5   7.51  0.261075
2017 219 10.0   60.0   67.5   7.45  0.258616
2017 219 10.0   65.0   67.5   7.40  0.256107
2017 219 10.0   70.0   67.5   7.22  0.253691
2017 219 10.0   75.0   67.5   7.17  0.251479
2017 219 10.0   80.0   67.5   7.12  0.249555
2017 219 10.0   85.0   67.5   7.07  0.247959
2017 219 10.0   90.0   67.5   7.03  0.246694
2017 219 10.0   95.0   67.5   7.00  0.245724
2017 219 10.0  100.0   67.5   6.96  0.244976
2017 219 10.0  105.0   67.5   6.92  0.244349
2017 219 10.0  110.0   67.5   6.88  0.243720
2017 219 10.0  115.0   67.5   6.83  0.242953
2017 219 10.0  120.0   67.5   6.76  0.241906
2017 219 10.0  125.0   67.5   6.68  0.240442
2017 219 10.0  130.0   67.5   6.59  0.238443
2017 219 10.0  135.0   67.5   6.47  0.235811
2017 219 10.0  140.0   67.5   6.34  0.232482
2017 219 10.0  145.0   67.5   6.19  0.228421
2017 219 10.0  150.0   67.5   6.02  0.223628
2017 219 10.0  155.0   67.5   5.84  0.218134
2017 219 10.0  160.0   67.5   5.65  0.211995
2017 219 10.0  165.0   67.5   5.45  0.205292
2017 219 10.0  170.0   67.5   5.25  0.198120
2017 219 10.0  175.0   67.5   5.04  0.190592
2017 219 10.0  180.0   67.5   4.84  0.182829
2017 219 10.0 -175.0   65.0   4.73  0.180500
2017 219 10.0 -170.0   65.0   4.50  0.171196
2017 219 10.0 -165.0   65.0   4.28  0.161968
2017 219 10.0 -160.0   65.0   4.06  0.152990
2017 219 10.0 -155.0   65.0   3.86  0.144438
2017 219 10.0 -150.0   65.0   3.67  0.136483
2017 219 10.0 -145.0   65.0   3.50  0.129278
2017 219 10.0 -140.0   65.0   3.36  0.122956
2017 219 10.0 -135.0   65.0   3.23  0.117626
2017 219 10.0 -130.0   65.0   3.14  0.113367
2017 219 10.0 -125.0   65.0   3.07  0.110230
2017 219 10.0 -120.0   65.0   3.03  0.108242
2017 219 10.0 -115.0   65.0   3.03  0.107402
2017 219 10.0 -110.0   65.0   3.05  0.107687
2017 219 10.0 -105.0   65.0   3.11  0.109053
2017 219 10.0 -100.0   65.0   3.19  0.111436
2017 219 10.0  -95.0   65.0   3.30  0.114766
2017 219 10.0  -90.0   65.0   3.44  0.118978
2017 219 10.0  -85.0   65.0   3.59  0.124018
2017 219 10.0  -80.0   65.0   3.77  0.129847
2017 219 10.0  -75.0   65.0   3.95  0.136430
2017 219 10.0  -70.0   65.0   4.15  0.143715
2017 219 10.0  -65.0   65.0   4.37  0.151626
2017 219 10.0  -60.0   65.0   4.59  0.160060
2017 219 10.0  -55.0   65.0   4.82  0.168889
2017 219 10.0  -50.0   65.0   5.06  0.177966
2017 219 10.0  -45.0   65.0   5.30  0.187145
2017 219 10.0  -40.0   65.0   5.54  0.196286
2017 219 10.0  -35.0   65.0   5.77  0.205268
2017 219 10.0  -30.0   65.0   6.00  0.213997
2017 219 10.0  -25.0   65.0   6.22  0.222399
2017 219 10.0  -20.0   65.0   6.43  0.230423
2017 219 10.0  -15.0   65.0   6.80  0.238025
2017 219 10.0  -10.0   65.0   6.99  0.245161
2017 219 10.0   -5.0   65.0   7.17  0.251776
2017 219 10.0    0.0   65.0   7.32  0.257799
2017 219 10.0    5.0   65.0   7.46  0.263143
2017 219 10.0   10.0   65.0   7.58  0.267709
2017 219 10.0   15.0   65.0   7.68  0.271401
2017 219 10.0   20.0   65.0   7.75  0.274131
2017 219 10.0   25.0   65.0   7.80  0.275838
2017 219 10.0   30.0   65.0   7.82  0.276505
2017 219 10.0   35.0   65.0   7.81  0.276159
2017 219 10.0   40.0   65.0   7.79  0.274885
2017 219 10.0   45.0   65.0   7.74  0.272816
2017 219 10.0   50.0   65.0   7.68  0.270128
2017 219 10.0   55.0   65.0   7.61  0.267031
2017 219 10.0   60.0   65.0   7.54  0.263744
2017 219 10.0   65.0   65.0   7.47  0.260486
2017 219 10.0   70.0   65.0   7.29  0.257452
2017 219 10.0   75.0   65.0   7.23  0.254804
2017 219 10.0   80.0   65.0   7.17  0.252656
2017 219 10.0   85.0   65.0   7.13  0.251067
2017 219 10.0   90.0   65.0   7.10  0.250045
2017 219 10.0   95.0   65.0   7.08  0.249538
2017 219 10.0  100.0   65.0   7.06  0.249447
2017 219 10.0  105.0   65.0   7.04  0.249634
2017 219 10.0  110.0   65.0   7.02  0.249925
2017 219 10.0  115.0   65.0   6.99  0.250129
2017 219 10.0  120.0   65.0   6.94  0.250046
2017 219 10.0  125.0   65.0   6.87  0.249486
2017 219 10.0  130.0   65.0   6.79  0.248275
2017 219 10.0  135.0   65.0   6.68  0.246278
2017 219 10.0  140.0   65.0   6.55  0.243392
2017 219 10.0  145.0   65.0   6.40  0.239567
2017 219 10.0  150.0   65.0   6.23  0.234791
2017 219 10.0  155.0   65.0   6.04  0.229092
2017 219 10.0  160.0   65.0   5.84  0.222534
2017 219 10.0  165.0   65.0   5.62  0.215200
2017 219 10.0  170.0   65.0   5.40  0.207201
2017 219 10.0  175.0   65.0   5.18  0.198657
2017 219 10.0  180.0   65.0   4.95  0.189707
2017 219 10.0 -175.0   62.5   4.88  0.188277
2017 219 10.0 -170.0   62.5   4.62  0.177535
2017 219 10.0 -165.0   62.5   4.37  0.166729
2017 219 10.0 -160.0   62.5   4.11  0.156073
2017 219 10.0 -155.0   62.5   3.87  0.145788
2017 219 10.0 -150.0   62.5   3.64  0.136092
2017 219 10.0 -145.0   62.5   3.43  0.127188
2017 219 10.0 -140.0   62.5   3.24  0.119252
2017 219 10.0 -135.0   62.5   3.08  0.112427
2017 219 10.0 -130.0   62.5   2.94  0.106819
2017 219 10.0 -125.0   62.5   2.84  0.102493
2017 219 10.0 -120.0   62.5   2.78  0.099488
2017 219 10.0 -115.0   62.5   2.75  0.097808
2017 219 10.0 -110.0   62.5   2.76  0.097436
2017 219 10.0 -105.0   62.5   2.80  0.098338
2017 219 10.0 -100.0   62.5   2.87  0.100459
2017 219 10.0  -95.0   62.5   2.98  0.103740
2017 219 10.0  -90.0   62.5   3.12  0.108124
2017 219 10.0  -85.0   62.5   3.29  0.113562
2017 219 10.0  -80.0   62.5   3.48  0.120012
2017 219 10.0  -75.0   62.5   3.70  0.127430
2017 219 10.0  -70.0   62.5   3.93  0.135750
2017 219 10.0  -65.0   62.5   4.18  0.144870
2017 219 10.0  -60.0   62.5   4.43  0.154645
2017 219 10.0  -55.0   62.5   4.70  0.164897
2017 219 10.0  -50.0   62.5   4.97  0.175426
2017 219 10.0  -45.0   62.5   5.24  0.186028
2017 219 10.0  -40.0   62.5   5.51  0.196516
2017 219 10.0  -35.0   62.5   5.76  0.206740
2017 219 10.0  -30.0   62.5   6.01  0.216590
2017 219 10.0  -25.0   62.5   6.26  0.226000
2017 219 10.0  -20.0   62.5   6.49  0.234936
2017 219 10.0  -15.0   62.5   6.87  0.243376
2017 219 10.0  -10.0   62.5   7.07  0.251297
2017 219 10.0   -5.0   62.5   7.26  0.258655
2017 219 10.0    0.0   62.5   7.43  0.265377
2017 219 10.0    5.0   62.5   7.59  0.271360
2017 219 10.0   10.0   62.5   7.72  0.276474
2017 219 10.0   15.0   62.5   7.83  0.280580
2017 219 10.0   20.0   62.5   7.91  0.283552
2017 219 10.0   25.0   62.5   7.95  0.285297
2017 219 10.0   30.0   62.5   7.97  0.285770
2017 219 10.0   35.0   62.5   7.96  0.284998
2017 219 10.0   40.0   62.5   7.92  0.283080
2017 219 10.0   45.0   62.5   7.86  0.280187
2017 219 10.0   50.0   62.5   7.79  0.276553
2017 219 10.0   55.0   62.5   7.70  0.272450
2017 219 10.0   60.0   62.5   7.61  0.268176
2017 219 10.0   65.0   62.5   7.52  0.264018
2017 219 10.0   70.0   62.5   7.44  0.260243
2017 219 10.0   75.0   62.5   7.26  0.257066
2017 219 10.0   80.0   62.5   7.20  0.254645
2017 219 10.0   85.0   62.5   7.16  0.253062
2017 219 10.0   90.0   62.5   7.14  0.252330
2017 219 10.0   95.0   62.5   7.14  0.252384
2017 219 10.0  100.0   62.5   7.14  0.253099
2017 219 10.0  105.0   62.5   7.14  0.254289
2017 219 10.0  110.0   62.5   7.14  0.255723
2017 219 10.0  115.0   62.5   7.14  0.257144
2017 219 10.0  120.0   62.5   7.11  0.258282
2017 219 10.0  125.0   62.5   7.07  0.258879
2017 219 10.0  130.0   62.5   7.00  0.258701
2017 219 10.0  135.0   62.5   6.91  0.257560
2017 219 10.0  140.0   62.5   6.79  0.255323
2017 219 10.0  145.0   62.5   6.64  0.251918
2017 219 10.0  150.0   62.5   6.46  0.247326
2017 219 10.0  155.0   62.5   6.27  0.241580
2017 219 10.0  160.0   62.5   6.07  0.234750
2017 219 10.0  165.0   62.5   5.85  0.226930
2017 219 10.0  170.0   62.5   5.62  0.218236
2017 219 10.0  175.0   62.5   5.38  0.208797
2017 219 10.0  180.0   62.5   5.13  0.198757
2017 219 10.0 -175.0   60.0   5.08  0.197994
2017 219 10.0 -170.0   60.0   4.80  0.185904
2017 219 10.0 -165.0   60.0   4.51  0.173573
2017 219 10.0 -160.0   60.0   4.22  0.161248
2017 219 10.0 -155.0   60.0   3.93  0.149197
2017 219 10.0 -150.0   60.0   3.66  0.137696
2017 219 10.0 -145.0   60.0   3.40  0.127006
2017 219 10.0 -140.0   60.0   3.17  0.117358
2017 219 10.0 -135.0   60.0   2.97  0.108939
2017 219 10.0 -130.0   60.0   2.80  0.101884
2017 219 10.0 -125.0   60.0   2.66  0.096283
2017 219 10.0 -120.0   60.0   2.57  0.092176
2017 219 10.0 -115.0   60.0   2.51  0.089576
2017 219 10.0 -110.0   60.0   2.50  0.088469
2017 219 10.0 -105.0   60.0   2.52  0.088823
2017 219 10.0 -100.0   60.0   2.59  0.090600
2017 219 10.0  -95.0   60.0   2.69  0.093751
2017 219 10.0  -90.0   60.0   2.83  0.098237
2017 219 10.0  -85.0   60.0   3.01  0.104017
2017 219 10.0  -80.0   60.0   3.23  0.111058
2017 219 10.0  -75.0   60.0   3.47  0.119313
2017 219 10.0  -70.0   60.0   3.73  0.128696
2017 219 10.0  -65.0   60.0   4.01  0.139077
2017 219 10.0  -60.0   60.0   4.31  0.150261
2017 219 10.0  -55.0   60.0   4.61  0.162002
2017 219 10.0  -50.0   60.0   4.91  0.174027
2017 219 10.0  -45.0   60.0   5.21  0.186060
2017 219 10.0  -40.0   60.0   5.50  0.197856
2017 219 10.0  -35.0   60.0   5.78  0.209230
2017 219 10.0  -30.0   60.0   6.05  0.220065
2017 219 10.0  -25.0   60.0   6.30  0.230313
2017 219 10.0  -20.0   60.0   6.55  0.239976
2017 219 10.0  -15.0   60.0   6.94  0.249075
2017 219 10.0  -10.0   60.0   7.15  0.257627
2017 219 10.0   -5.0   60.0   7.36  0.265612
2017 219 10.0    0.0   60.0   7.54  0.272963
2017 219 10.0    5.0   60.0   7.71  0.279554
2017 219 10.0   10.0   60.0   7.85  0.285219
2017 219 10.0   15.0   60.0   7.97  0.289767
2017 219 10.0   20.0   60.0   8.06  0.293015
2017 219 10.0   25.0   60.0   8.11  0.294819
2017 219 10.0   30.0   60.0   8.13  0.295100
2017 219 10.0   35.0   60.0   8.11  0.293873
2017 219 10.0   40.0   60.0   8.06  0.291250
2017 219 10.0   45.0   60.0   7.98  0.287440
2017 219 10.0   50.0   60.0   7.89  0.282737
2017 219 10.0   55.0   60.0   7.78  0.277492
2017 219 10.0   60.0   60.0   7.67  0.272084
2017 219 10.0   65.0   60.0   7.56  0.266893
2017 219 10.0   70.0   60.0   7.47  0.262256
2017 219 10.0   75.0   60.0   7.26  0.258458
2017 219 10.0   80.0   60.0   7.21  0.255703
2017 219 10.0   85.0   60.0   7.17  0.254106
2017 219 10.0   90.0   60.0   7.16  0.253688
2017 219 10.0   95.0   60.0   7.17  0.254377
2017 219 10.0  100.0   60.0   7.19  0.256014
2017 219 10.0  105.0   60.0   7.23  0.258364
2017 219 10.0  110.0   60.0   7.26  0.261130
2017 219 10.0  115.0   60.0   7.28  0.263979
2017 219 10.0  120.0   60.0   7.28  0.266555
2017 219 10.0  125.0   60.0   7.27  0.268520
2017 219 10.0  130.0   60.0   7.22  0.269566
2017 219 10.0  135.0   60.0   7.14  0.269452
2017 219 10.0  140.0   60.0   7.03  0.268007
2017 219 10.0  145.0   60.0   6.89  0.265146
2017 219 10.0  150.0   60.0   6.72  0.260852
2017 219 10.0  155.0   60.0   6.53  0.255173
2017 219 10.0  160.0   60.0   6.32  0.248194
2017 219 10.0  165.0   60.0   6.10  0.240026
2017 219 10.0  170.0   60.0   5.86  0.230787
2017 219 10.0  175.0   60.0   5.61  0.220607
2017 219 10.0  180.0   60.0   5.35  0.209623
2017 219 10.0 -175.0   57.5   5.32  0.209206
2017 219 10.0 -170.0   57.5   5.02  0.195935
2017 219 10.0 -165.0   57.5   4.70  0.182205
2017 219 10.0 -160.0   57.5   4.38  0.168288
2017 219 10.0 -155.0   57.5   4.05  0.154502
2017 219 10.0 -150.0   57.5   3.73  0.141184
2017 219 10.0 -145.0   57.5   3.43  0.128664
2017 219 10.0 -140.0   57.5   3.15  0.117240
2017 219 10.0 -135.0   57.5   2.91  0.107153
2017 219 10.0 -130.0   57.5   2.70  0.098581
2017 219 10.0 -125.0   57.5   2.53  0.091633
2017 219 10.0 -120.0   57.5   2.40  0.086363
2017 219 10.0 -115.0   57.5   2.32  0.082782
2017 219 10.0 -110.0   57.5   2.28  0.080878
2017 219 10.0 -105.0   57.5   2.28  0.080622
2017 219 10.0 -100.0   57.5   2.33  0.081984
2017 219 10.0  -95.0   57.5   2.43  0.084936
2017 219 10.0  -90.0   57.5   2.58  0.089455
2017 219 10.0  -85.0   57.5   2.77  0.095525
2017 219 10.0  -80.0   57.5   3.00  0.103125
2017 219 10.0  -75.0   57.5   3.26  0.112211
2017 219 10.0  -70.0   57.5   3.56  0.122688
2017 219 10.0  -65.0   57.5   3.88  0.134383
2017 219 10.0  -60.0   57.5   4.21  0.147043
2017 219 10.0  -55.0   57.5   4.55  0.160338
2017 219 10.0  -50.0   57.5   4.89  0.173897
2017 219 10.0  -45.0   57.5   5.22  0.187352
2017 219 10.0  -40.0   57.5   5.53  0.200388
2017 219 10.0  -35.0   57.5   5.83  0.212780
2017 219 10.0  -30.0   57.5   6.11  0.224414
2017 219 10.0  -25.0   57.5   6.37  0.235278
2017 219 10.0  -20.0   57.5   6.78  0.245432
2017 219 10.0  -15.0   57.5   7.01  0.254972
2017 219 10.0  -10.0   57.5   7.23  0.263972
2017 219 10.0   -5.0   57.5   7.45  0.272455
2017 219 10.0    0.0   57.5   7.64  0.280362
2017 219 10.0    5.0   57.5   7.82  0.287550
2017 219 10.0   10.0   57.5   7.98  0.293802
2017 219 10.0   15.0   57.5   8.11  0.298860
2017 219 10.0   20.0   57.5   8.21  0.302468
2017 219 10.0   25.0   57.5   8.27  0.304410
2017 219 10.0   30.0   57.5   8.28  0.304561
2017 219 10.0   35.0   57.5   8.26  0.302908
2017 219 10.0   40.0   57.5   8.20  0.299570
2017 219 10.0   45.0   57.5   8.11  0.294797
2017 219 10.0   50.0   57.5   7.99  0.288947
2017 219 10.0   55.0   57.5   7.86  0.282458
2017 219 10.0   60.0   57.5   7.73  0.275806
2017 219 10.0   65.0   57.5   7.60  0.269461
2017 219 10.0   70.0   57.5   7.49  0.263857
2017 219 10.0   75.0   57.5   7.40  0.259348
2017 219 10.0   80.0   57.5   7.20  0.256193
2017 219 10.0   85.0   57.5   7.17  0.254546
2017 219 10.0   90.0   57.5   7.17  0.254442
2017 219 10.0   95.0   57.5   7.19  0.255802
2017 219 10.0  100.0   57.5   7.24  0.258437
2017 219 10.0  105.0   57.5   7.30  0.262060
2017 219 10.0  110.0   57.5   7.36  0.266302
2017 219 10.0  115.0   57.5   7.41  0.270736
2017 219 10.0  120.0   57.5   7.45  0.274913
2017 219 10.0  125.0   57.5   7.46  0.278392
2017 219 10.0  130.0   57.5   7.44  0.280785
2017 219 10.0  135.0   57.5   7.38  0.281783
2017 219 10.0  140.0   57.5   7.28  0.281186
2017 219 10.0  145.0   57.5   7.15  0.278901
2017 219 10.0  150.0   57.5   6.98  0.274934
2017 219 10.0  155.0   57.5   6.80  0.269364
2017 219 10.0  160.0   57.5   6.60  0.262309
2017 219 10.0  165.0   57.5   6.38  0.253902
2017 219 10.0  170.0   57.5   6.15  0.244269
2017 219 10.0  175.0   57.5   5.89  0.233527
2017 219 10.0  180.0   57.5   5.61  0.221794
2017 219 10.0 -175.0   55.0   5.59  0.221326
2017 219 10.0 -170.0   55.0   5.27  0.207120
2017 219 10.0 -165.0   55.0   4.93  0.192203
2017 219 10.0 -160.0   55.0   4.57  0.176863
2017 219 10.0 -155.0   55.0   4.21  0.161454
2017 219 10.0 -150.0   55.0   3.85  0.146378
2017 219 10.0 -145.0   55.0   3.50  0.132043
2017 219 10.0 -140.0   55.0   3.18  0.118823
2017 219 10.0 -135.0   55.0   2.90  0.107030
2017 219 10.0 -130.0   55.0   2.64  0.096891
2017 219 10.0 -125.0   55.0   2.44  0.088548
2017 219 10.0 -120.0   55.0   2.27  0.082067
2017 219 10.0 -115.0   55.0   2.16  0.077462
2017 219 10.0 -110.0   55.0   2.10  0.074716
2017 219 10.0 -105.0   55.0   2.09  0.073800
2017 219 10.0 -100.0   55.0   2.12  0.074693
2017 219 10.0  -95.0   55.0   2.21  0.077384
2017 219 10.0  -90.0   55.0   2.35  0.081877
2017 219 10.0  -85.0   55.0   2.55  0.088186
2017 219 10.0  -80.0   55.0   2.80  0.096313
2017 219 10.0  -75.0   55.0   3.09  0.106229
2017 219 10.0  -70.0   55.0   3.42  0.117828
2017 219 10.0  -65.0   55.0   3.78  0.130897
2017 219 10.0  -60.0   55.0   4.15  0.145107
2017 219 10.0  -55.0   55.0   4.53  0.160023
2017 219 10.0  -50.0   55.0   4.90  0.175150
2017 219 10.0  -45.0   55.0   5.26  0.190005
2017 219 10.0  -40.0   55.0   5.59  0.204184
2017 219 10.0  -35.0   55.0   5.90  0.217425
2017 219 10.0  -30.0   55.0   6.19  0.229626
2017 219 10.0  -25.0   55.0   6.45  0.240835
2017 219 10.0  -20.0   55.0   6.85  0.251205
2017 219 10.0  -15.0   55.0   7.08  0.260931
2017 219 10.0  -10.0   55.0   7.31  0.270177
2017 219 10.0   -5.0   55.0   7.53  0.279023
2017 219 10.0    0.0   55.0   7.74  0.287429
2017 219 10.0    5.0   55.0   7.93  0.295228
2017 219 10.0   10.0   55.0   8.11  0.302144
2017 219 10.0   15.0   55.0   8.25  0.307836
2017 219 10.0   20.0   55.0   8.36  0.311947
2017 219 10.0   25.0   55.0   8.43  0.314175
2017 219 10.0   30.0   55.0   8.45  0.314324
2017 219 10.0   35.0   55.0   8.43  0.312340
2017 219 10.0   40.0   55.0   8.36  0.308344
2017 219 10.0   45.0   55.0   8.25  0.302619
2017 219 10.0   50.0   55.0   8.11  0.295597
2017 219 10.0   55.0   55.0   7.96  0.287808
2017 219 10.0   60.0   55.0   7.80  0.279834
2017 219 10.0   65.0   55.0   7.65  0.272254
2017 219 10.0   70.0   55.0   7.52  0.265595
2017 219 10.0   75.0   55.0   7.42  0.260293
2017 219 10.0   80.0   55.0   7.20  0.256671
2017 219 10.0   85.0   55.0   7.17  0.254922
2017 219 10.0   90.0   55.0   7.17  0.255103
2017 219 10.0   95.0   55.0   7.22  0.257131
2017 219 10.0  100.0   55.0   7.28  0.260792
2017 219 10.0  105.0   55.0   7.37  0.265745
2017 219 10.0  110.0   55.0   7.46  0.271543
2017 219 10.0  115.0   55.0   7.55  0.277657
2017 219 10.0  120.0   55.0   7.62  0.283523
2017 219 10.0  125.0   55.0   7.66  0.288583
2017 219 10.0  130.0   55.0   7.66  0.292347
2017 219 10.0  135.0   55.0   7.61  0.294439
2017 219 10.0  140.0   55.0   7.53  0.294626
2017 219 10.0  145.0   55.0   7.40  0.292831
2017 219 10.0  150.0   55.0   7.25  0.289101
2017 219 10.0  155.0   55.0   7.07  0.283579
2017 219 10.0  160.0   55.0   6.87  0.276441
2017 219 10.0  165.0   55.0   6.67  0.267858
2017 219 10.0  170.0   55.0   6.43  0.257965
2017 219 10.0  175.0   55.0   6.17  0.246859
2017 219 10.0  180.0   55.0   5.89  0.234616
2017 219 10.0 -175.0   52.5   5.86  0.233636
2017 219 10.0 -170.0   52.5   5.53  0.218824
2017 219 10.0 -165.0   52.5   5.17  0.203032
2017 219 10.0 -160.0   52.5   4.79  0.186533
2017 219 10.0 -155.0   52.5   4.39  0.169711
2017 219 10.0 -150.0   52.5   4.00  0.153025
2017 219 10.0 -145.0   52.5   3.62  0.136964
2017 219 10.0 -140.0   52.5   3.25  0.121991
2017 219 10.0 -135.0   52.5   2.92  0.108498
2017 219 10.0 -130.0   52.5   2.63  0.096776
2017 219 10.0 -125.0   52.5   2.39  0.087010
2017 219 10.0 -120.0   52.5   2.19  0.079286
2017 219 10.0 -115.0   52.5   2.05  0.073624
2017 219 10.0 -110.0   52.5   1.96  0.070001
2017 219 10.0 -105.0   52.5   1.93  0.068388
2017 219 10.0 -100.0   52.5   1.95  0.068767
2017 219 10.0  -95.0   52.5   2.03  0.071147
2017 219 10.0  -90.0   52.5   2.17  0.075562
2017 219 10.0  -85.0   52.5   2.37  0.082064
2017 219 10.0  -80.0   52.5   2.63  0.090692
2017 219 10.0  -75.0   52.5   2.95  0.101439
2017 219 10.0  -70.0   52.5   3.31  0.114196
2017 219 10.0  -65.0   52.5   3.71  0.128706
2017 219 10.0  -60.0   52.5   4.13  0.144549
2017 219 10.0  -55.0   52.5   4.55  0.161157
2017 219 10.0  -50.0   52.5   4.95  0.177885
2017 219 10.0  -45.0   52.5   5.34  0.194103
2017 219 10.0  -40.0   52.5   5.69  0.209308
2017 219 10.0  -35.0   52.5   6.01  0.223194
2017 219 10.0  -30.0   52.5   6.29  0.235690
2017 219 10.0  -25.0   52.5   6.56  0.246938
2017 219 10.0  -20.0   52.5   6.94  0.257217
2017 219 10.0  -15.0   52.5   7.17  0.266858
2017 219 10.0  -10.0   52.5   7.40  0.276143
2017 219 10.0   -5.0   52.5   7.62  0.285228
2017 219 10.0    0.0   52.5   7.84  0.294099
2017 219 10.0    5.0   52.5   8.05  0.302564
2017 219 10.0   10.0   52.5   8.24  0.310272
2017 219 10.0   15.0   52.5   8.41  0.316777
2017 219 10.0   20.0   52.5   8.54  0.321606
2017 219 10.0   25.0   52.5   8.62  0.324342
2017 219 10.0   30.0   52.5   8.65  0.324693
2017 219 10.0   35.0   52.5   8.62  0.322552
2017 219 10.0   40.0   52.5   8.55  0.318025
2017 219 10.0   45.0   52.5   8.42  0.311430
2017 219 10.0   50.0   52.5   8.27  0.303270
2017 219 10.0   55.0   52.5   8.09  0.294179
2017 219 10.0   60.0   52.5   7.91  0.284855
2017 219 10.0   65.0   52.5   7.74  0.275990
2017 219 10.0   70.0   52.5   7.59  0.268217
2017 219 10.0   75.0   52.5   7.47  0.262058
2017 219 10.0   80.0   52.5   7.23  0.257901
2017 219 10.0   85.0   52.5   7.19  0.255984
