vTEC sTEC IonoDelay  
59.385833 60.042487 9.749246 
58.978471 59.941595 9.732863 
56.059844 60.065367 9.752961 
50.977015 60.209433 9.776353 
45.558892 67.106482 10.896244 
40.315017 69.641548 11.307869 
35.835777 73.150056 11.877554 
32.417175 76.883045 12.483688 
30.026323 79.151340 12.851997 
28.390470 78.689101 12.776942 
24.277217 65.489840 10.633746 
28.571221 70.678592 11.476256 
33.987824 73.266444 11.896452 
39.950350 73.068349 11.864287 
45.811520 71.107562 11.545909 
51.054517 68.508297 11.123860 
55.356871 66.085117 10.730402 
58.514343 64.308252 10.441888 
60.323472 63.349865 10.286273 
60.538680 63.153054 10.254316 
58.964921 63.533007 10.316010 
55.634396 64.308648 10.441952 
50.932651 65.439034 10.625496 
47.490248 77.952790 12.657385 
43.063374 81.891414 13.296909 
38.928687 85.927767 13.952302 
35.331353 88.676858 14.398678 
32.455579 88.484361 14.367422 
27.700521 77.110712 12.520655 
31.744616 83.873316 13.618716 
36.524253 86.748753 14.085607 
41.617798 85.825497 13.935696 
46.554343 82.595860 13.411292 
51.007563 78.590234 12.760889 
54.809465 74.807584 12.146690 
57.879259 71.766667 11.652929 
60.148130 69.678287 11.313834 
61.513066 68.570964 11.134035 
61.836740 68.370109 11.101422 
60.995465 68.957299 11.196765 
58.953433 70.224233 11.402481 
55.823217 72.119966 11.710295 
51.875903 74.673543 12.124926 
52.309599 97.715259 15.866266 
47.789919 102.747421 16.683350 
43.114540 105.689887 17.161126 
38.654024 104.219401 16.922359 
35.584890 98.345278 15.968564 
40.538857 104.411234 16.953508 
45.768293 104.726830 17.004752 
50.651480 100.839573 16.373568 
54.857089 95.201197 15.458051 
58.316717 89.584966 14.546130 
61.079073 84.908146 13.786743 
63.197307 81.534833 13.239010 
64.672822 79.542632 12.915532 
65.445869 78.879871 12.807918 
65.420208 79.450228 12.900528 
64.506549 81.158740 13.177943 
62.665767 83.933519 13.628491 
59.934545 87.719049 14.243157 
56.425868 92.416395 15.005876 
60.792365 131.003678 21.271388 
55.306136 134.128198 21.778724 
49.295553 131.332817 21.324831 
48.432861 129.144423 20.969496 
54.434977 132.184329 21.463093 
59.757272 128.956402 20.938967 
64.104503 122.578706 19.903405 
67.509634 115.617858 18.773155 
70.133953 109.521184 17.783223 
72.138812 104.937968 17.039035 
73.623836 102.085672 16.575900 
74.609045 100.979717 16.396324 
75.043968 101.554153 16.489596 
74.831241 103.716461 16.840696 
73.855331 107.360734 17.432425 
72.010219 112.344264 18.241613 
69.222915 118.411716 19.226800 
65.470821 125.021088 20.299980 
70.954488 175.566571 28.507174 
63.789146 170.794233 27.732278 
58.064915 160.071008 25.991121 
65.439410 169.945579 27.594480 
71.891623 170.768065 27.728029 
77.133434 165.843579 26.928428 
81.234956 158.719366 25.771652 
84.395147 151.724032 24.635802 
86.814819 146.070502 23.717825 
88.637535 142.290048 23.103983 
89.926425 140.556781 22.822549 
90.662759 140.869760 22.873368 
90.759246 143.139384 23.241892 
90.083434 147.213488 23.903414 
88.487420 152.855525 24.819526 
85.839302 159.662447 25.924782 
82.049139 166.879153 27.096576 
77.080916 173.049138 28.098412 
79.426974 216.993681 35.233795 
76.656934 210.460859 34.173045 
84.182172 219.552308 35.649246 
90.355625 219.775558 35.685495 
95.278851 215.078862 34.922881 
99.155408 208.774203 33.899178 
102.170013 202.909003 32.946831 
104.448568 198.547634 32.238665 
106.047929 196.160537 31.851067 
106.958209 195.890617 31.807239 
107.114347 197.696544 32.100472 
106.415769 201.409278 32.703317 
104.751401 206.720847 33.565770 
102.024415 213.097095 34.601097 
98.167759 219.579550 35.653669 
93.140345 224.444962 36.443678 
86.904406 224.838680 36.507607 
93.429252 259.206549 42.088002 
100.665594 269.357940 43.736308 
106.214659 270.000060 43.840571 
110.433469 266.142194 43.214159 
113.577307 261.433028 42.449521 
115.769603 257.911775 41.877766 
117.029803 256.502574 41.648951 
117.307959 257.463703 41.805012 
116.519335 260.621291 42.317717 
114.576838 265.395676 43.092946 
111.411507 270.622533 43.941643 
106.963278 274.162545 44.516443 
101.128385 272.462951 44.240476 
93.701444 260.824791 42.350760 
109.413632 304.675967 49.470982 
114.237382 311.068747 50.508994 
117.516238 311.320580 50.549885 
119.589723 310.002104 50.335800 
120.553643 309.561223 50.264213 
120.373835 310.731090 50.454168 
118.968583 312.885630 50.804006 
116.237791 313.992166 50.983677 
112.013608 310.304418 50.384888 
34.181518 65.718738 10.670912 
37.150678 60.315057 9.793503 
29.972290 59.336802 9.634662 
28.797895 66.045777 10.724014 
42.386098 80.464290 13.065184 
39.616409 55.538551 9.017930 
32.183486 51.406535 8.347005 
28.892762 59.814001 9.712146 
27.821809 70.509994 11.448880 
29.785132 78.974274 12.823246 
43.208122 104.770546 17.011850 
49.020321 93.455199 15.174549 
47.434084 71.438568 11.599655 
41.435239 51.511491 8.364047 
34.361030 46.997827 7.631152 
30.156359 50.857263 8.257818 
28.249425 61.967418 10.061801 
27.491022 72.995421 11.852445 
42.645599 118.039129 19.166302 
49.669055 123.069822 19.983148 
53.553485 104.272173 16.930928 
53.621852 81.274593 13.196755 
49.057721 63.243511 10.269004 
42.617000 48.279663 7.839287 
36.119974 44.146108 7.168112 
31.601315 45.547699 7.395691 
29.081454 53.042670 8.612668 
27.742931 65.072302 10.565949 
27.232092 74.748959 12.137171 
54.014605 137.231304 22.282583 
56.747984 114.675545 18.620149 
57.363130 90.134970 14.635436 
54.979592 71.001496 11.528687 
49.608112 57.266076 9.298433 
43.413976 46.043798 7.476244 
37.673955 42.573162 6.912708 
33.332977 43.049706 6.990086 
30.565978 48.090929 7.808642 
28.851588 57.805710 9.386055 
27.658555 69.516497 11.287564 
56.906208 148.971125 24.188806 
58.787291 125.092170 20.311522 
59.508364 99.029551 16.079671 
58.329442 78.610075 12.764110 
54.909718 63.697941 10.342791 
49.594736 53.065531 8.616380 
44.726214 45.606721 7.405275 
39.995400 43.078956 6.994836 
36.258148 43.651429 7.087789 
33.671122 47.833060 7.766771 
31.892215 56.032181 9.098082 
30.301896 67.272830 10.923254 
28.630121 76.458802 12.414803 
58.706095 158.484902 25.733581 
59.942087 135.851781 22.058586 
60.629471 108.818418 17.669113 
60.151610 86.987263 14.124335 
58.132297 70.904988 11.513017 
54.564440 59.238495 9.618699 
49.853014 50.969545 8.276050 
48.672154 48.994116 7.955294 
45.242360 47.679593 7.741852 
42.366486 48.819543 7.926949 
40.168466 52.817382 8.576088 
38.501048 60.150119 9.766722 
36.927591 70.773493 11.491665 
34.862043 82.281440 13.360239 
32.065550 87.550873 14.215850 
60.107318 162.648534 26.409641 
61.064706 141.438454 22.965708 
61.766628 115.956927 18.828210 
61.747144 94.715403 15.379172 
60.754996 78.727193 12.783127 
58.737063 66.974009 10.874734 
55.830128 58.465069 9.493116 
52.339241 52.573722 8.536524 
57.876408 59.046955 9.587599 
55.084102 58.682827 9.528474 
52.450542 60.669780 9.851101 
50.152854 65.474946 10.631327 
48.196049 73.726169 11.971098 
46.322032 85.725857 13.919517 
43.984316 99.685695 16.186210 
40.503440 107.977802 17.532620 
62.732394 162.806440 26.435280 
64.494964 140.203247 22.765144 
65.751644 116.666764 18.943468 
66.239759 97.715621 15.866325 
65.905337 83.610377 13.576022 
64.777505 73.404774 11.918913 
62.950435 66.240024 10.755555 
60.580381 61.551489 9.994266 
71.886293 76.318425 12.392009 
68.528790 75.658016 12.284777 
65.028285 77.175665 12.531202 
61.701007 81.364303 13.211321 
58.758513 88.930954 14.439937 
56.216775 100.540977 16.325085 
53.837165 115.762275 18.796604 
51.066841 129.939218 21.098549 
47.050433 131.172873 21.298860 
67.430881 184.258713 29.918538 
71.526082 172.148693 27.952205 
74.847825 150.483224 24.434329 
77.121574 129.469562 21.022290 
78.425897 112.517670 18.269769 
78.829191 99.684056 16.185944 
78.346406 90.235996 14.651839 
76.982191 83.476105 13.554219 
74.783970 78.920285 12.814480 
84.485023 95.848842 15.563211 
79.447888 93.407356 15.166781 
74.356204 93.209044 15.134581 
69.608914 95.716682 15.541752 
65.502493 101.593844 16.496041 
62.180022 111.574359 18.116602 
59.616136 125.876832 20.438929 
57.593512 142.274535 23.101465 
55.542071 152.613369 24.780206 
83.325070 218.912206 35.545311 
89.303600 204.147138 33.147870 
93.389679 181.183181 29.419157 
95.866817 159.171889 25.845129 
96.978757 140.924624 22.882276 
96.817097 126.510324 20.541791 
95.400707 115.309742 18.723125 
92.767956 106.710818 17.326897 
89.046014 100.290689 16.284445 
89.092191 110.956128 18.016218 
82.891926 106.659311 17.318533 
76.958254 104.849578 17.024683 
71.617606 105.866011 17.189723 
67.097955 110.197647 17.893062 
63.516963 118.388195 19.222981 
60.899670 130.651643 21.214227 
59.209793 145.721086 23.661089 
58.310375 158.733530 25.773952 
96.922993 268.774362 43.641551 
104.493106 267.657377 43.460183 
109.199917 245.736339 39.900811 
111.612875 217.876229 35.377097 
112.240734 191.923538 31.163095 
111.341757 170.069635 27.614623 
109.041140 152.271812 24.724747 
105.450315 137.937185 22.397198 
100.740315 126.498824 20.539924 
95.172533 117.568360 19.089862 
86.958091 122.159811 19.835388 
80.269892 116.873899 18.977101 
74.143498 115.007613 18.674068 
68.853375 116.871017 18.976633 
64.569196 122.894003 19.954600 
61.366000 133.262383 21.638139 
59.267219 146.830129 23.841167 
58.303735 159.210115 25.851336 
113.391401 315.848522 51.285097 
117.978958 306.261699 49.728462 
119.190081 273.675282 44.437325 
118.239928 237.251735 38.523145 
115.681224 205.269170 33.330058 
111.742865 179.305674 29.114301 
106.608636 158.791772 25.783409 
100.530206 142.842598 23.193702 
93.847104 130.768227 21.233157 
83.930080 136.574068 22.175866 
77.200873 130.909726 21.256133 
71.129024 129.879661 21.088878 
66.051904 133.766849 21.720051 
62.204139 142.554645 23.146947 
59.689766 154.294565 25.053186 
58.498359 162.803799 26.434851 
120.086505 326.524874 53.018643 
117.721531 289.488793 47.005004 
114.101149 247.373634 40.166662 
109.531692 211.314095 34.311587 
104.037019 183.200661 29.746740 
97.741741 162.110580 26.322292 
90.915453 146.846489 23.843824 
81.259567 156.606141 25.428522 
74.134226 149.513097 24.276807 
67.956492 148.620124 24.131813 
63.327843 153.761491 24.966630 
60.567344 162.358902 26.362612 
111.923198 292.589571 47.508485 
107.254997 252.458457 40.992298 
101.929909 217.126445 35.255352 
95.683720 189.740200 30.808581 
88.649436 169.865481 27.581474 
77.096388 177.204718 28.773164 
69.637542 167.193462 27.147612 
64.136050 165.381995 26.853479 
61.295142 168.924480 27.428681 
106.239326 290.788171 47.215987 
100.510688 256.519096 41.651633 
93.487044 222.678678 36.156882 
85.411534 195.751894 31.784714 
73.046069 193.948871 31.491953 
66.181373 180.443051 29.298980 
91.750796 250.294906 40.640997 
82.128367 218.120156 35.416704 
37.875416 105.547135 17.137947 
39.337088 101.208720 16.433508 
34.050190 85.373351 13.862280 
30.940915 83.672514 13.586111 
44.302089 123.515393 20.055497 
40.726901 90.708879 14.728623 
35.546908 75.017523 12.180779 
32.024801 71.931547 11.679701 
30.516746 79.011114 12.829228 
45.943123 117.639822 19.101466 
42.299262 80.203829 13.022892 
37.637576 66.666382 10.824784 
34.298787 62.543382 10.155322 
32.611074 67.169986 10.906555 
32.372036 79.925920 12.977767 
51.037972 134.816491 21.890484 
47.235759 104.379486 16.948353 
45.230613 73.803068 11.983585 
41.434750 62.860413 10.206799 
38.678937 58.938041 9.569914 
37.222621 61.533368 9.991324 
36.915120 71.173702 11.556648 
37.460255 88.323586 14.341317 
38.959390 107.461537 17.448793 
55.834526 152.405463 24.746448 
53.181094 122.515521 19.893145 
49.422448 93.342101 15.156185 
51.715405 74.209461 12.049572 
48.890025 65.325994 10.607142 
46.686884 61.515329 9.988395 
45.298551 62.330532 10.120761 
44.706537 68.021251 11.044777 
44.688784 79.432960 12.897724 
44.992197 97.441647 15.821839 
45.673797 119.448522 19.395149 
62.869323 173.721523 28.207589 
60.544514 144.770833 23.506794 
57.867927 112.875235 18.327828 
54.831710 89.419970 14.519339 
63.258867 81.851496 13.290428 
60.428288 72.860316 11.830508 
57.832789 68.282280 11.087161 
55.707511 67.672620 10.988169 
54.158387 71.135253 11.550405 
53.099227 79.254126 12.868686 
52.305334 93.024895 15.104680 
51.618098 113.069129 18.359311 
51.232470 135.268439 21.963868 
73.328031 189.258668 30.730393 
71.018762 150.638834 24.459596 
68.666481 118.605313 19.258235 
66.067091 96.417631 15.655567 
77.044176 92.228547 14.975375 
72.914791 81.600920 13.249741 
68.760687 74.915270 12.164176 
64.922784 71.695814 11.641425 
61.642953 71.846152 11.665836 
58.987765 75.581320 12.272324 
56.848488 83.429733 13.546690 
55.029895 96.198496 15.619985 
53.416444 114.337246 18.565218 
52.168663 134.676833 21.867807 
90.990245 245.351505 39.838324 
88.841431 203.360090 33.020076 
86.647057 161.629827 26.244231 
84.033637 130.120584 21.127998 
80.821401 107.811738 17.505656 
85.898595 97.598933 15.847378 
79.981212 85.276092 13.846488 
74.171074 76.733663 12.459433 
68.849705 71.452529 11.601922 
64.280522 69.186163 11.233927 
60.560765 69.905744 11.350767 
57.622464 73.795634 11.982378 
55.281661 81.277262 13.197188 
53.327944 92.973222 15.096290 
51.646745 109.197459 17.730659 
50.350968 127.621931 20.722285 
107.312144 297.276447 48.269504 
105.807795 260.142012 42.239895 
103.583698 211.032573 34.265875 
100.494541 169.276942 27.485911 
96.448356 137.794666 22.374057 
91.507096 114.612639 18.609935 
86.206155 95.358287 15.483558 
79.771609 83.137116 13.499177 
73.698956 74.409503 12.082053 
68.275027 68.655323 11.147733 
63.675250 65.560880 10.645281 
59.947863 64.979506 10.550881 
57.021790 66.920193 10.865996 
54.736004 71.556992 11.618884 
52.887672 79.243870 12.867021 
51.297416 90.461147 14.688398 
49.890500 105.381373 17.111031 
48.778351 122.165134 19.836252 
48.242104 133.916031 21.744274 
113.404784 295.659595 48.006972 
111.538989 248.373965 40.329089 
108.376374 201.249549 32.677382 
104.035523 163.064898 26.477247 
98.700751 133.886822 21.739531 
92.642545 111.875715 18.165534 
82.751145 91.397019 14.840358 
76.357302 79.313496 12.878326 
70.438450 70.931993 11.517401 
65.230146 65.636006 10.657479 
60.851370 63.059346 10.239100 
57.299031 63.038139 10.235657 
54.462171 65.594454 10.650732 
52.158333 70.945249 11.519554 
50.192531 79.510453 12.910307 
48.437073 91.776165 14.901921 
46.926899 107.429086 17.443524 
45.923516 122.556776 19.899844 
110.925675 297.685134 48.335864 
109.211374 252.367886 40.977591 
105.896318 202.614619 32.899032 
101.247828 161.782705 26.269054 
95.588943 130.949119 21.262529 
89.290507 108.136750 17.558429 
79.471900 89.884325 14.594738 
72.573074 76.919015 12.489529 
66.038681 68.026776 11.045674 
60.182385 62.478918 10.144855 
55.181341 59.871288 9.721448 
51.055286 60.052237 9.750829 
47.690388 63.106672 10.246785 
44.909670 69.373932 11.264415 
42.579395 79.373125 12.888009 
40.738428 93.029813 15.105478 
39.692948 106.648894 17.316842 
105.144250 266.261969 43.233608 
102.478153 214.599053 34.844974 
98.231983 168.336695 27.333241 
92.726369 133.433505 21.665925 
86.333951 108.111896 17.554393 
72.222310 85.797635 13.931172 
63.871497 70.879124 11.508817 
56.056968 60.733708 9.861481 
49.264619 54.454834 8.841965 
43.717834 51.526591 8.366499 
39.380066 51.743153 8.401662 
36.050892 55.209292 8.964468 
33.520249 62.308024 10.117106 
31.750083 73.067805 11.864198 
31.014655 84.231598 13.676891 
100.265198 274.665280 44.598074 
98.150350 230.044850 37.352945 
93.928312 177.917583 28.888913 
87.884751 136.732071 22.201521 
80.454139 106.977364 17.370176 
58.126533 74.407615 12.081747 
49.196213 58.680365 9.528074 
41.418350 48.596867 7.890792 
35.244929 42.940389 6.972336 
30.701368 41.006520 6.658329 
27.515745 42.527860 6.905353 
25.337137 47.615807 7.731495 
23.984941 56.170468 9.120536 
23.648973 65.037496 10.560297 
87.330011 229.092404 37.198294 
82.766543 177.929609 28.890866 
75.892322 131.437138 21.341770 
67.366949 97.713388 15.865962 
42.508846 60.162018 9.768654 
34.942835 46.023825 7.473001 
28.941060 37.955175 6.162875 
24.696381 34.504880 5.602642 
21.953024 34.937648 5.672911 
20.265817 39.051304 6.340856 
19.324676 46.448836 7.542011 
19.235062 53.496768 8.686401 
65.590577 161.807497 26.273079 
58.963563 116.811160 18.966914 
50.893716 82.731428 13.433304 
31.272585 50.182131 8.148195 
25.722838 38.465507 6.245739 
21.655238 32.879608 5.338742 
19.088667 32.041801 5.202706 
17.646412 35.374870 5.743904 
16.940994 42.064938 6.830187 
49.303336 135.281077 21.965920 
44.054977 101.571043 16.492339 
37.719676 70.477197 11.443555 
24.871462 46.273967 7.513617 
20.667594 36.074765 5.857548 
17.774092 32.482591 5.274278 
16.196909 34.297655 5.568994 
15.565535 40.065806 6.505583 
34.348733 90.840671 14.750022 
29.748265 65.017742 10.557090 
21.093231 46.086444 7.483169 
17.703854 36.872950 5.987151 
15.537409 34.711043 5.636117 
14.652117 37.930354 6.158844 
24.914747 62.607616 10.165752 
18.495468 46.879104 7.611875 
15.276482 38.151427 6.194741 
14.049648 38.584792 6.265107 
22.234866 61.908663 10.052261 
16.838183 46.710051 7.584425 
64.142185 177.443833 28.811989 
60.074952 161.566813 26.233999 
57.369531 151.848948 24.656085 
55.541275 148.228871 24.068285 
53.834010 147.542554 23.956846 
72.227020 196.819865 31.958123 
67.186250 171.368923 27.825591 
62.880882 150.337656 24.410693 
59.560746 136.940069 22.235294 
56.994945 130.560305 21.199396 
54.738818 129.536956 21.033233 
52.329422 131.624633 21.372214 
49.513459 133.392075 21.659198 
79.038010 214.766920 34.872230 
74.659751 186.238900 30.240066 
69.756470 157.503076 25.574160 
65.179139 135.163644 21.946852 
61.286979 120.054069 19.493473 
58.115066 111.191938 18.054507 
55.477867 107.366435 17.433351 
53.071264 107.511199 17.456856 
50.598794 110.628774 17.963065 
47.907385 115.405451 18.738665 
45.091913 119.429028 19.391984 
79.547886 197.472380 32.064074 
75.038645 165.777067 26.917628 
70.125376 138.540077 22.495091 
65.449551 117.966602 19.154526 
61.379779 103.623953 16.825675 
58.042542 94.451572 15.336333 
55.364451 89.433379 14.521517 
53.130795 87.750342 14.248238 
51.061467 88.775024 14.414618 
48.895465 92.008202 14.939597 
46.468545 96.928357 15.738495 
43.758951 102.596426 16.658833 
40.846885 106.769033 17.336349 
37.686643 105.002193 17.049463 
82.793825 225.232115 36.571490 
78.599277 172.976825 28.086671 
74.021546 143.939829 23.371862 
69.309800 120.675179 19.594324 
64.893313 103.220640 16.760188 
61.031994 90.734786 14.732829 
57.822585 82.275843 13.359330 
55.219041 77.028492 12.507305 
53.065020 74.338763 12.070567 
51.137340 73.695612 11.966137 
49.196462 74.702848 12.129684 
47.036774 77.047035 12.510316 
44.526858 80.440940 13.061392 
41.627977 84.479899 13.717208 
38.375051 88.276090 14.333605 
34.800469 89.765205 14.575396 
30.823646 85.431434 13.871711 
85.030294 231.401350 37.573204 
82.470439 204.928026 33.274665 
77.029562 149.787617 24.321382 
71.987733 122.477049 19.886898 
66.942773 101.680618 16.510131 
62.269640 86.483000 14.042456 
58.173386 75.751840 12.300012 
54.701143 68.501946 11.122829 
51.764077 63.946172 10.383096 
49.174901 61.468189 9.980740 
46.699213 60.586984 9.837657 
44.111737 60.927490 9.892946 
41.245051 62.191652 10.098211 
38.019469 64.107777 10.409337 
34.445665 66.302092 10.765633 
30.594030 67.976490 11.037509 
26.536614 67.343960 10.934804 
22.335920 61.725520 10.022524 
85.368251 236.680665 38.430419 
84.659733 216.634744 35.175514 
81.510864 182.991413 29.712764 
72.442164 125.942288 20.449558 
66.553257 100.333480 16.291393 
60.593588 81.352143 13.209347 
55.050268 67.745603 11.000019 
50.181342 58.289103 9.464544 
46.033044 51.978301 8.439844 
42.481001 48.022149 7.797474 
39.299837 45.805670 7.437579 
36.243729 44.856558 7.283469 
33.115646 44.815416 7.276789 
29.810565 45.398601 7.371482 
26.327259 46.322311 7.521467 
22.748455 47.106615 7.648816 
19.200283 46.668739 7.577717 
15.852157 43.217717 7.017367 
79.987279 216.760309 35.195902 
80.623055 193.733351 31.456958 
77.511443 158.451097 25.728092 
61.299578 97.070374 15.761554 
54.679735 74.654112 12.121771 
48.086454 58.469660 9.493862 
42.191228 47.264063 7.674382 
37.283407 39.820731 6.465789 
33.334819 35.132868 5.704610 
30.111170 32.412747 5.262937 
27.300318 31.064021 5.043941 
24.622096 30.646353 4.976123 
21.901876 30.841887 5.007873 
19.103303 31.415628 5.101032 
16.318377 32.115928 5.214742 
13.718960 32.396805 5.260348 
11.505635 31.120748 5.053152 
67.682831 178.851604 29.040573 
69.724443 158.266845 25.698175 
66.853242 126.140867 20.481801 
46.014793 67.802874 11.009319 
39.782152 50.338143 8.173527 
33.957981 38.351127 6.227166 
29.192626 30.628185 4.973173 
25.607936 25.992641 4.220489 
22.967062 23.492024 3.814457 
20.869789 22.405836 3.638090 
18.924750 22.204978 3.605477 
16.876906 22.517418 3.656208 
14.676560 23.116132 3.753423 
12.471733 23.884711 3.878219 
10.513708 24.594642 3.993492 
9.003258 24.386774 3.959740 
51.636805 133.845422 21.732809 
53.987160 117.393049 19.061397 
51.383192 91.190711 14.806859 
33.114603 46.428771 7.538753 
28.245922 33.913596 5.506634 
24.063694 25.912729 4.207513 
20.997710 21.280135 3.455308 
18.928252 18.960625 3.078683 
17.423460 18.120689 2.942301 
15.987834 18.124281 2.942884 
14.285475 18.508261 3.005232 
12.283249 19.008608 3.086474 
10.242549 19.584291 3.179949 
8.526644 20.181500 3.276920 
7.298444 19.962281 3.241324 
38.031758 97.751889 15.872213 
39.743496 84.335169 13.693708 
37.535968 64.011762 10.393746 
25.300000 34.525098 5.605925 
21.638410 25.249526 4.099827 
18.715574 19.763319 3.209018 
16.778503 17.019914 2.763565 
15.497625 16.047225 2.605627 
14.271367 16.020566 2.601299 
12.629809 16.287226 2.644597 
10.552893 16.475496 2.675167 
8.469124 16.604701 2.696146 
6.859330 16.744058 2.718774 
5.750056 15.925253 2.585822 
29.364050 75.753940 12.300353 
30.508420 64.497768 10.472660 
28.749755 48.190184 7.824758 
20.666080 28.079377 4.559317 
17.587018 20.444745 3.319663 
15.309619 16.368544 2.657801 
13.919042 14.781502 2.400109 
12.742203 14.520280 2.357693 
11.048375 14.539773 2.360859 
8.796444 14.240794 2.312313 
6.664958 13.752539 2.233033 
5.205523 13.255311 2.152297 
23.311402 60.927740 9.892986 
24.799191 53.342067 8.661282 
23.557684 39.730278 6.451103 
16.883907 23.366627 3.794096 
14.244681 17.065555 2.770976 
12.447342 14.052471 2.281734 
11.307594 13.171930 2.138758 
9.851110 12.925988 2.098824 
7.668311 12.207894 1.982226 
5.476965 11.019671 1.789291 
4.016529 9.927058 1.611881 
3.045398 8.358577 1.357203 
12.193662 33.869791 5.499521 
17.500459 45.244203 7.346412 
19.858415 42.909347 6.967296 
19.289435 32.968978 5.353254 
12.965396 18.696970 3.035873 
10.542559 13.250937 2.151587 
9.147576 11.608377 1.884881 
7.307322 10.816272 1.756265 
4.629948 8.778344 1.425361 
2.735347 6.503083 1.055922 
2.108104 5.547642 0.900784 
6.834909 17.880974 2.903378 
13.045808 30.324927 4.923933 
14.836123 27.219317 4.419667 
8.790619 13.510184 2.193682 
7.071113 9.911124 1.609294 
5.096753 8.340913 1.354334 
2.094484 4.397380 0.714013 
2.015584 4.615097 0.749365 
8.730277 17.237584 2.798909 
4.759018 7.967718 1.293738 
2.154926 4.009800 0.651081 
41.765086 116.086161 18.849194 
38.729527 106.221138 17.247386 
35.091501 95.346949 15.481718 
31.305107 85.053945 13.810417 
27.866560 76.416758 12.407976 
25.208728 70.057732 11.375445 
44.753447 122.706203 19.924107 
43.691251 115.374949 18.733713 
41.601438 105.406471 17.115107 
38.725016 94.781037 15.389829 
35.324315 84.630422 13.741649 
31.736479 75.662949 12.285578 
28.360290 68.445387 11.113645 
25.595190 63.503426 10.311207 
23.752214 61.246339 9.944718 
22.953903 61.680507 10.015215 
23.038768 63.909163 10.377087 
42.468041 115.780150 18.799506 
43.185875 111.925058 18.173546 
42.807241 104.216674 16.921917 
41.553690 95.009973 15.427002 
39.567075 85.637345 13.905145 
36.978569 76.737962 12.460131 
33.962504 68.632237 11.143984 
30.757069 61.554016 9.994676 
27.655312 55.766212 9.054896 
24.973407 51.606945 8.379546 
23.002716 49.486194 8.035194 
21.951692 49.819538 8.089320 
21.883301 52.848891 8.581204 
22.653690 58.275807 9.462385 
23.863531 64.719980 10.508742 
36.023896 98.907617 16.059872 
38.004913 98.498947 15.993515 
38.723327 92.577912 15.032102 
38.452366 84.219326 13.674898 
37.393413 75.403019 12.243373 
35.663421 67.014761 10.881351 
33.360751 59.356481 9.637857 
30.622261 52.522473 8.528202 
27.651012 46.590516 7.565016 
24.716581 41.707777 6.772194 
22.133104 38.129773 6.191225 
20.218802 36.235146 5.883589 
19.239944 36.511200 5.928413 
19.343011 39.475995 6.409814 
20.480865 45.459801 7.381419 
22.342713 54.124370 8.788306 
24.313799 63.696943 10.342629 
25.545392 70.541543 11.454003 
28.665930 79.544073 12.915766 
30.942537 81.172349 13.180153 
32.036563 76.500430 12.421562 
32.106972 68.672848 11.150578 
31.424298 60.293513 9.790005 
30.153144 52.533074 8.529924 
28.370053 45.681862 7.417476 
26.144153 39.710323 6.447862 
23.598950 34.552591 5.610389 
20.940028 30.219297 4.906781 
18.452336 26.842162 4.358428 
16.472134 24.698584 4.010370 
15.336284 24.227385 3.933860 
15.309943 26.019058 4.224778 
16.495029 30.727294 4.989266 
18.728122 38.785851 6.297754 
21.491948 49.744675 8.077165 
23.908364 61.212351 9.939199 
24.979125 68.538422 11.128751 
24.865918 67.573406 10.972059 
25.866613 64.496522 10.472458 
25.989806 57.388859 9.318370 
25.454572 49.271789 8.000381 
24.498220 41.887030 6.801300 
23.205387 35.658377 5.789938 
21.565124 30.444893 4.943412 
19.578779 26.017339 4.224499 
17.337702 22.241514 3.611409 
15.053416 19.128832 3.105995 
13.043073 16.847985 2.735649 
11.679403 15.734438 2.554839 
11.315219 16.302213 2.647030 
12.188602 19.232007 3.122748 
14.311246 25.257574 4.101134 
17.351680 34.782414 5.647706 
20.564622 46.997480 7.631096 
22.910310 58.719803 9.534478 
23.583815 64.986055 10.551945 
22.254954 59.218949 9.615526 
22.207603 53.142973 8.628955 
21.608912 44.914681 7.292907 
20.732279 37.150383 6.032199 
19.754546 30.858279 5.010534 
18.638188 25.919653 4.208637 
17.240256 21.903932 3.556595 
15.470792 18.471838 2.999318 
13.404762 15.490656 2.515256 
11.313160 13.038923 2.117162 
9.611913 11.385898 1.848756 
8.753220 10.976884 1.782344 
9.096807 12.426269 2.017684 
10.788675 16.482762 2.676346 
13.654683 23.854758 3.873355 
17.123446 34.668342 5.629184 
20.268166 47.391704 7.695107 
22.163429 58.100626 9.433941 
22.540501 62.694388 10.179841 
20.900785 54.745866 8.889220 
20.180366 47.125178 7.651830 
19.102777 38.300751 6.218987 
18.019995 30.732611 4.990129 
17.089534 25.084449 4.073023 
16.162715 20.906172 3.394586 
14.944686 17.549459 2.849549 
13.242703 14.592337 2.369393 
11.151564 11.939341 1.938620 
9.086562 9.794675 1.590385 
7.649677 8.601087 1.396580 
7.398170 8.979345 1.457998 
8.625967 11.669408 1.894790 
11.235888 17.421322 2.828743 
14.713073 26.673713 4.331076 
18.202336 38.774873 6.295971 
20.779938 50.994594 8.280117 
21.945789 59.170222 9.607614 
21.055076 58.418087 9.485488 
19.152245 44.316121 7.195717 
17.707830 35.142134 5.706114 
16.347512 27.343121 4.439769 
15.343816 21.804193 3.540400 
14.516113 17.961236 2.916410 
13.397252 14.932719 2.424662 
11.648968 12.165227 1.975298 
9.421729 9.616162 1.561400 
7.396304 7.703309 1.250805 
